Date;Time;T;U;WW;c
03.11.2019 0:00;21:00;4,6;89;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
03.11.2019 0:00;18:00;4,4;89;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;100%.
03.11.2019 0:00;15:00;4;87;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
03.11.2019 0:00;12:00;3,3;88;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
03.11.2019 0:00;9:00;2,8;87;Состояние неба в общем не изменилось. ;100%.
03.11.2019 0:00;6:00;2,5;84;Состояние неба в общем не изменилось. ;100%.
03.11.2019 0:00;3:00;2;86;Дождь незамерзающий непрерывный умеренный в срок наблюдения. ;100%.
03.11.2019 0:00;0:00;2,3;86;Дождь незамерзающий непрерывный умеренный в срок наблюдения. ;100%.
04.11.2019 0:00;21:00;2,2;78; ;90  или более, но не 100%
04.11.2019 0:00;18:00;2,6;79; ;90  или более, но не 100%
04.11.2019 0:00;15:00;3,1;77;Состояние неба в общем не изменилось. ;100%.
04.11.2019 0:00;12:00;2,5;83;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
04.11.2019 0:00;9:00;2,1;86;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
04.11.2019 0:00;6:00;2,3;87; ;100%.
04.11.2019 0:00;3:00;3;91;Дымка. ;100%.
04.11.2019 0:00;0:00;4,2;90;Состояние неба в общем не изменилось. ;90  или более, но не 100%
05.11.2019 0:00;21:00;1,3;82;Ливневый снег слабый в срок наблюдения или за последний час. ;100%.
05.11.2019 0:00;18:00;1,4;82;Снег непрерывный слабый в срок наблюдения. ;100%.
05.11.2019 0:00;15:00;1,8;76; ;100%.
05.11.2019 0:00;12:00;1,7;73; ;100%.
05.11.2019 0:00;9:00;1,5;73; ;70 – 80%.
05.11.2019 0:00;6:00;1,2;73; ;60%.
05.11.2019 0:00;3:00;1,3;71; ;70 – 80%.
05.11.2019 0:00;0:00;1,3;77; ;70 – 80%.
06.11.2019 0:00;21:00;-1;69; ;70 – 80%.
06.11.2019 0:00;18:00;-0,1;68; ;90  или более, но не 100%
06.11.2019 0:00;15:00;1,1;61; ;90  или более, но не 100%
06.11.2019 0:00;12:00;1,6;57; ;90  или более, но не 100%
06.11.2019 0:00;9:00;0,9;56; ;90  или более, но не 100%
06.11.2019 0:00;6:00;1,3;51; ;70 – 80%.
06.11.2019 0:00;3:00;2,7;49;Состояние неба в общем не изменилось. ;90  или более, но не 100%
06.11.2019 0:00;0:00;2,5;68;Состояние неба в общем не изменилось. ;100%.
07.11.2019 0:00;21:00;-4,6;82; ;100%.
07.11.2019 0:00;18:00;-3,1;78; ;100%.
07.11.2019 0:00;15:00;-1,3;65; ;Облаков нет.
07.11.2019 0:00;12:00;-2,3;69; ;70 – 80%.
07.11.2019 0:00;9:00;-4;80; ;20–30%.
07.11.2019 0:00;6:00;-3,7;74; ;60%.
07.11.2019 0:00;3:00;-2,5;70; ;40%.
07.11.2019 0:00;0:00;-1,5;72; ;40%.
08.11.2019 0:00;21:00;0,6;88;Дымка. ;100%.
08.11.2019 0:00;18:00;0,2;87;Дымка. ;100%.
08.11.2019 0:00;15:00;-0,1;85;Дымка. ;100%.
08.11.2019 0:00;12:00;-1,2;86;Снег неливневый. ;100%.
08.11.2019 0:00;9:00;-2,3;85; ;100%.
08.11.2019 0:00;6:00;-3,1;84;Состояние неба в общем не изменилось. ;100%.
08.11.2019 0:00;3:00;-4,4;89;Снег непрерывный слабый в срок наблюдения. ;100%.
08.11.2019 0:00;0:00;-5,3;86; ;100%.
09.11.2019 0:00;21:00;4,7;88;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
09.11.2019 0:00;18:00;4,9;88;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
09.11.2019 0:00;15:00;4,8;86;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
09.11.2019 0:00;12:00;3,9;88;Дымка. ;100%.
09.11.2019 0:00;9:00;2,2;90;Дымка. ;100%.
09.11.2019 0:00;6:00;0,8;91;Туман или ледяной туман, небо видно, начался или усилился в течение последнего часа. ;100%.
09.11.2019 0:00;3:00;1,1;87;Дымка. ;100%.
09.11.2019 0:00;0:00;1;87;Дымка. ;100%.
10.11.2019 0:00;21:00;9,5;86;Состояние неба в общем не изменилось. ;70 – 80%.
10.11.2019 0:00;18:00;10,1;88; ;100%.
10.11.2019 0:00;15:00;9,6;88;Состояние неба в общем не изменилось. ;100%.
10.11.2019 0:00;12:00;8,5;91;Дождь незамерзающий непрерывный умеренный в срок наблюдения. ;100%.
10.11.2019 0:00;9:00;6,9;92; ;100%.
10.11.2019 0:00;6:00;5,2;92;Дымка. ;100%.
10.11.2019 0:00;3:00;4,7;91; ;100%.
10.11.2019 0:00;0:00;4,6;90; ;100%.
11.11.2019 0:00;21:00;3,6;91;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
11.11.2019 0:00;18:00;4;88;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
11.11.2019 0:00;15:00;5,2;85;Состояние неба в общем не изменилось. ;100%.
11.11.2019 0:00;12:00;6,7;75;Состояние неба в общем не изменилось. ;100%.
11.11.2019 0:00;9:00;6,4;87; ;100%.
11.11.2019 0:00;6:00;7,2;80; ;100%.
11.11.2019 0:00;3:00;7,6;80; ;100%.
11.11.2019 0:00;0:00;7,4;84; ;20–30%.
12.11.2019 0:00;21:00;3,1;76; ;100%.
12.11.2019 0:00;18:00;3,7;75; ;100%.
12.11.2019 0:00;15:00;3,3;79; ;100%.
12.11.2019 0:00;12:00;2,5;86; ;100%.
12.11.2019 0:00;9:00;2;90; ;100%.
12.11.2019 0:00;6:00;1,8;91; ;100%.
12.11.2019 0:00;3:00;2,9;88;Состояние неба в общем не изменилось. ;100%.
12.11.2019 0:00;0:00;3,3;91;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
13.11.2019 0:00;21:00;7,2;77;Состояние неба в общем не изменилось. ;100%.
13.11.2019 0:00;18:00;6,6;79;Состояние неба в общем не изменилось. ;100%.
13.11.2019 0:00;15:00;5,9;82;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;100%.
13.11.2019 0:00;12:00;5,4;75;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
13.11.2019 0:00;9:00;4,4;76; ;100%.
13.11.2019 0:00;6:00;3,9;77; ;100%.
13.11.2019 0:00;3:00;3,4;79; ;100%.
13.11.2019 0:00;0:00;2,7;79; ;100%.
14.11.2019 0:00;21:00;9,9;75;Состояние неба в общем не изменилось. ;90  или более, но не 100%
14.11.2019 0:00;18:00;9,7;74;Состояние неба в общем не изменилось. ;100%.
14.11.2019 0:00;15:00;9,3;76;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
14.11.2019 0:00;12:00;8,2;78;Состояние неба в общем не изменилось. ;100%.
14.11.2019 0:00;9:00;8;76;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;100%.
14.11.2019 0:00;6:00;9;68; ;100%.
14.11.2019 0:00;3:00;9,4;68;Состояние неба в общем не изменилось. ;100%.
14.11.2019 0:00;0:00;8,9;74; ;100%.
15.11.2019 0:00;21:00;2,8;82; ;100%.
15.11.2019 0:00;18:00;3,8;74; ;100%.
15.11.2019 0:00;15:00;4,8;72; ;100%.
15.11.2019 0:00;12:00;4,9;71; ;100%.
15.11.2019 0:00;9:00;5,1;72; ;100%.
15.11.2019 0:00;6:00;5,8;76; ;60%.
15.11.2019 0:00;3:00;7,1;72; ;70 – 80%.
15.11.2019 0:00;0:00;10;80; ;100%.
16.11.2019 0:00;21:00;3;84; ;100%.
16.11.2019 0:00;18:00;3,2;85; ;100%.
16.11.2019 0:00;15:00;3,2;88;Состояние неба в общем не изменилось. ;100%.
16.11.2019 0:00;12:00;3,3;91;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
16.11.2019 0:00;9:00;3,2;88;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
16.11.2019 0:00;6:00;3,5;80; ;100%.
16.11.2019 0:00;3:00;3,7;78; ;100%.
16.11.2019 0:00;0:00;3,9;79; ;100%.
17.11.2019 0:00;21:00;7,7;84; ;100%.
17.11.2019 0:00;18:00;8;84; ;100%.
17.11.2019 0:00;15:00;7,4;83; ;100%.
17.11.2019 0:00;12:00;5,6;87; ;100%.
17.11.2019 0:00;9:00;3,9;90;Дымка. ;100%.
17.11.2019 0:00;6:00;3,8;83; ;100%.
17.11.2019 0:00;3:00;3,6;85; ;100%.
17.11.2019 0:00;0:00;3,4;83; ;100%.
18.11.2019 0:00;21:00;5,3;85; ;100%.
18.11.2019 0:00;18:00;5,8;81; ;70 – 80%.
18.11.2019 0:00;15:00;6,9;75; ;90  или более, но не 100%
18.11.2019 0:00;12:00;5,5;88;Дымка. ;100%.
18.11.2019 0:00;9:00;5,5;88;Состояние неба в общем не изменилось. ;100%.
18.11.2019 0:00;6:00;5,7;88;Состояние неба в общем не изменилось. ;100%.
18.11.2019 0:00;3:00;6,3;86;Состояние неба в общем не изменилось. ;20–30%.
18.11.2019 0:00;0:00;7,3;85;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
19.11.2019 0:00;21:00;5,9;84;Морось незамерзающая с перерывами слабая в срок наблюдения. ;100%.
19.11.2019 0:00;18:00;6,2;79;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
19.11.2019 0:00;15:00;6,2;83; ;100%.
19.11.2019 0:00;12:00;6,5;82; ;100%.
19.11.2019 0:00;9:00;6,9;80;Состояние неба в общем не изменилось. ;100%.
19.11.2019 0:00;6:00;6,9;87;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
19.11.2019 0:00;3:00;6,1;87; ;100%.
19.11.2019 0:00;0:00;5,6;88; ;90  или более, но не 100%
20.11.2019 0:00;21:00;3,8;77;Состояние неба в общем не изменилось. ;100%.
20.11.2019 0:00;18:00;3,6;81;Состояние неба в общем не изменилось. ;100%.
20.11.2019 0:00;15:00;3,2;84;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
20.11.2019 0:00;12:00;2,3;87;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
20.11.2019 0:00;9:00;2,2;84;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
20.11.2019 0:00;6:00;2,5;73;Состояние неба в общем не изменилось. ;100%.
20.11.2019 0:00;3:00;4;85;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
20.11.2019 0:00;0:00;5,4;85;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
21.11.2019 0:00;21:00;1,9;75; ;90  или более, но не 100%
21.11.2019 0:00;18:00;4,7;65; ;100%.
21.11.2019 0:00;15:00;5,6;68; ;100%.
21.11.2019 0:00;12:00;5,6;74; ;100%.
21.11.2019 0:00;9:00;5,5;76; ;100%.
21.11.2019 0:00;6:00;4,5;78; ;100%.
21.11.2019 0:00;3:00;4,2;71; ;100%.
21.11.2019 0:00;0:00;3,9;77; ;100%.
22.11.2019 0:00;21:00;-3,4;57; ;Облаков нет.
22.11.2019 0:00;18:00;-3,2;66; ;Облаков нет.
22.11.2019 0:00;15:00;-2,4;60; ;20–30%.
22.11.2019 0:00;12:00;-2,8;69; ;40%.
22.11.2019 0:00;9:00;-1,6;70; ;100%.
22.11.2019 0:00;6:00;-1,1;75; ;100%.
22.11.2019 0:00;3:00;-0,6;78; ;Облаков нет.
22.11.2019 0:00;0:00;0,5;78; ;Облаков нет.
23.11.2019 0:00;21:00;-5,2;64; ;100%.
23.11.2019 0:00;18:00;-5,2;61; ;70 – 80%.
23.11.2019 0:00;15:00;-4,4;55; ;70 – 80%.
23.11.2019 0:00;12:00;-4,9;58; ;100%.
23.11.2019 0:00;9:00;-5,7;61; ;Облаков нет.
23.11.2019 0:00;6:00;-5,2;57; ;Облаков нет.
23.11.2019 0:00;3:00;-4,5;51; ;Облаков нет.
23.11.2019 0:00;0:00;-4;50; ;Облаков нет.
24.11.2019 0:00;21:00;-4,3;61; ;Облаков нет.
24.11.2019 0:00;18:00;-3,9;59; ;Облаков нет.
24.11.2019 0:00;15:00;-2,8;53; ;10%  или менее, но не 0
24.11.2019 0:00;12:00;-4;59; ;70 – 80%.
24.11.2019 0:00;9:00;-6,1;69; ;10%  или менее, но не 0
24.11.2019 0:00;6:00;-6,3;69; ;Облаков нет.
24.11.2019 0:00;3:00;-6,3;69; ;
24.11.2019 0:00;0:00;-5,7;66; ;40%.
25.11.2019 0:00;21:00;-4,2;73; ;Облаков нет.
25.11.2019 0:00;18:00;-3,8;72; ;Облаков нет.
25.11.2019 0:00;15:00;-2,8;61; ;20–30%.
25.11.2019 0:00;12:00;-3,9;60; ;Облаков нет.
25.11.2019 0:00;9:00;-5;66; ;Облаков нет.
25.11.2019 0:00;6:00;-5,9;69; ;Облаков нет.
25.11.2019 0:00;3:00;-5,5;68; ;Облаков нет.
25.11.2019 0:00;0:00;-4,8;62; ;Облаков нет.
26.11.2019 0:00;21:00;-2,4;83; ;100%.
26.11.2019 0:00;18:00;-2,7;80; ;100%.
26.11.2019 0:00;15:00;-3;78; ;100%.
26.11.2019 0:00;12:00;-3,7;84; ;100%.
26.11.2019 0:00;9:00;-3,9;87;Состояние неба в общем не изменилось. ;100%.
26.11.2019 0:00;6:00;-3,1;85; ;100%.
26.11.2019 0:00;3:00;-3,2;77; ;90  или более, но не 100%
26.11.2019 0:00;0:00;-4,6;79; ;90  или более, но не 100%
27.11.2019 0:00;21:00;0;90;Ледяная крупа. ;100%.
27.11.2019 0:00;18:00;-0,6;85;Состояние неба в общем не изменилось. ;100%.
27.11.2019 0:00;15:00;-0,7;83;Снег непрерывный умеренный в срок наблюдения. ;100%.
27.11.2019 0:00;12:00;-1,3;83; ;100%.
27.11.2019 0:00;9:00;-1,8;84; ;100%.
27.11.2019 0:00;6:00;-1,9;83; ;100%.
27.11.2019 0:00;3:00;-2,2;88; ;100%.
27.11.2019 0:00;0:00;-2,2;84; ;100%.
28.11.2019 0:00;21:00;2,5;82;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
28.11.2019 0:00;18:00;2,3;78; ;100%.
28.11.2019 0:00;15:00;1,6;84;Дождь (незамерзающий) неливневый. ;100%.
28.11.2019 0:00;12:00;1,5;82; ;100%.
28.11.2019 0:00;9:00;1,1;86;Дымка. ;100%.
28.11.2019 0:00;6:00;0,7;85;Дымка. ;100%.
28.11.2019 0:00;3:00;0,9;88;Дымка. ;100%.
28.11.2019 0:00;0:00;0,5;90;Дымка. ;100%.
29.11.2019 0:00;21:00;1,6;87;Состояние неба в общем не изменилось. ;100%.
29.11.2019 0:00;18:00;1,6;87;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
29.11.2019 0:00;15:00;1,6;87;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
29.11.2019 0:00;12:00;1,6;85; ;100%.
29.11.2019 0:00;9:00;1,4;87; ;100%.
29.11.2019 0:00;6:00;1,4;85; ;100%.
29.11.2019 0:00;3:00;1,8;85;Состояние неба в общем не изменилось. ;100%.
29.11.2019 0:00;0:00;2,3;84;Состояние неба в общем не изменилось. ;100%.
30.11.2019 0:00;21:00;-3,1;76; ;70 – 80%.
30.11.2019 0:00;18:00;-2,9;78; ;90  или более, но не 100%
30.11.2019 0:00;15:00;-2,5;74; ;20–30%.
30.11.2019 0:00;12:00;-2,8;73; ;100%.
30.11.2019 0:00;9:00;-1;80;Снег неливневый. ;100%.
30.11.2019 0:00;6:00;0,6;86;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
